A,B,,C,D,E,F,G,H
0,1E+308,,0,-20.1018546117907,0,-20.1018546117907,0,-20.1018546117907
0,-15.2609057294552,,0,-20.1006773756359,0,-20.1006773756359,0,-20.1006773756359
1,-15.2609057294552,,0,-20.0995001394812,0,-20.0995001394812,0,-20.0995001394812
0,1E+308,,0,-20.0983229033265,0,-20.0983229033265,0,-20.0983229033265
0,-15.2514089566486,,0,-20.0971456671717,0,-20.0971456671717,0,-20.0971456671717
1,-15.2514089566486,,0,-20.0959684310169,0,-20.0959684310169,0,-20.0959684310169
0,1E+308,,0,-20.0947911948622,0,-20.0947911948622,0,-20.0947911948622
0,-15.2298575409958,,0,-20.0936139587075,0,-20.0936139587075,0,-20.0936139587075
1,-15.2298575409958,,0,-20.0924367225527,0,-20.0924367225527,0,-20.0924367225527
0,1E+308,,0,-20.0912594863979,0,-20.0912594863979,0,-20.0912594863979
0,-15.189258156963,,0,-20.0900822502432,0,-20.0900822502432,0,-20.0900822502432
1,-15.189258156963,,0,-20.0889050140885,0,-20.0889050140885,0,-20.0889050140885
0,1E+308,,0,-20.0877277779337,0,-20.0877277779337,0,-20.0877277779337
0,-15.1752715058954,,0,-20.086550541779,0,-20.086550541779,0,-20.086550541779
1,-15.1752715058954,,0,-20.0853733056242,0,-20.0853733056242,0,-20.0853733056242
0,1E+308,,0,-20.0841960694695,0,-20.0841960694695,0,-20.0841960694695
0,-15.1746184326938,,0,-20.0830188333147,0,-20.0830188333147,0,-20.0830188333147
1,-15.1746184326938,,0,-20.08184159716,0,-20.08184159716,0,-20.08184159716
0,1E+308,,0,-20.0806643610052,0,-20.0806643610052,0,-20.0806643610052
0,-15.1727408472392,,0,-20.0794871248505,0,-20.0794871248505,0,-20.0794871248505
1,-15.1727408472392,,0,-20.0783098886957,0,-20.0783098886957,0,-20.0783098886957
0,1E+308,,0,-20.077132652541,0,-20.077132652541,0,-20.077132652541
0,-15.162727058148,,0,-20.0759554163862,0,-20.0759554163862,0,-20.0759554163862
1,-15.162727058148,,0,-20.0747781802315,0,-20.0747781802315,0,-20.0747781802315
0,1E+308,,0,-20.0736009440767,0,-20.0736009440767,0,-20.0736009440767
0,-15.1492846347484,,0,-20.072423707922,0,-20.072423707922,0,-20.072423707922
1,-15.1492846347484,,0,-20.0712464717672,0,-20.0712464717672,0,-20.0712464717672
0,1E+308,,0,-20.0700692356125,0,-20.0700692356125,0,-20.0700692356125
0,-15.1399239188588,,0,-20.0688919994577,0,-20.0688919994577,0,-20.0688919994577
1,-15.1399239188588,,0,-20.067714763303,0,-20.067714763303,0,-20.067714763303
0,1E+308,,0,-20.0665375271482,0,-20.0665375271482,0,-20.0665375271482
0,-15.1313795444712,,0,-20.0653602909935,0,-20.0653602909935,0,-20.0653602909935
1,-15.1313795444712,,0,-20.0641830548387,0,-20.0641830548387,0,-20.0641830548387
0,1E+308,,0,-20.063005818684,0,-20.063005818684,0,-20.063005818684
0,-15.089936607553,,0,-20.0618285825292,0,-20.0618285825292,0,-20.0618285825292
1,-15.089936607553,,0,-20.0606513463745,0,-20.0606513463745,0,-20.0606513463745
0,1E+308,,0,-20.0594741102197,0,-20.0594741102197,0,-20.0594741102197
0,-15.0886032497664,,0,-20.058296874065,0,-20.058296874065,0,-20.058296874065
1,-15.0886032497664,,0,-20.0571196379102,0,-20.0571196379102,0,-20.0571196379102
0,1E+308,,0,-20.0559424017555,0,-20.0559424017555,0,-20.0559424017555
0,-15.0750247694498,,0,-20.0547651656007,0,-20.0547651656007,0,-20.0547651656007
1,-15.0750247694498,,0,-20.053587929446,0,-20.053587929446,0,-20.053587929446
0,1E+308,,0,-20.0524106932913,0,-20.0524106932913,0,-20.0524106932913
0,-15.0650109803586,,0,-20.0512334571365,0,-20.0512334571365,0,-20.0512334571365
1,-15.0650109803586,,0,-20.0500562209818,0,-20.0500562209818,0,-20.0500562209818
0,1E+308,,0,-20.048878984827,0,-20.048878984827,0,-20.048878984827
0,-15.0505345243898,,0,-20.0477017486723,0,-20.0477017486723,0,-20.0477017486723
1,-15.0505345243898,,0,-20.0465245125175,0,-20.0465245125175,0,-20.0465245125175
0,1E+308,,0,-20.0453472763628,0,-20.0453472763628,0,-20.0453472763628
0,-15.048575304785,,0,-20.044170040208,0,-20.044170040208,0,-20.044170040208
1,-15.048575304785,,0,-20.0429928040533,0,-20.0429928040533,0,-20.0429928040533
0,1E+308,,0,-20.0418155678985,0,-20.0418155678985,0,-20.0418155678985
0,-14.990342944309,,0,-20.0406383317438,0,-20.0406383317438,0,-20.0406383317438
1,-14.990342944309,,0,-20.039461095589,0,-20.039461095589,0,-20.039461095589
0,1E+308,,0,-20.0382838594343,0,-20.0382838594343,0,-20.0382838594343
0,-14.989662659724,,0,-20.0371066232795,0,-20.0371066232795,0,-20.0371066232795
1,-14.989662659724,,0,-20.0359293871248,0,-20.0359293871248,0,-20.0359293871248
0,1E+308,,0,-20.03475215097,0,-20.03475215097,0,-20.03475215097
0,-14.983267984625,,0,-20.0335749148153,0,-20.0335749148153,0,-20.0335749148153
1,-14.983267984625,,0,-20.0323976786605,0,-20.0323976786605,0,-20.0323976786605
0,1E+308,,0,-20.0312204425058,0,-20.0312204425058,0,-20.0312204425058
0,-14.9528184466004,,0,-20.030043206351,0,-20.030043206351,0,-20.030043206351
1,-14.9528184466004,,0,-20.0288659701963,0,-20.0288659701963,0,-20.0288659701963
0,1E+308,,0,-20.0276887340415,0,-20.0276887340415,0,-20.0276887340415
0,-14.950342210711,,0,-20.0265114978868,0,-20.0265114978868,0,-20.0265114978868
1,-14.950342210711,,0,-20.025334261732,0,-20.025334261732,0,-20.025334261732
0,1E+308,,0,-20.0241570255773,0,-20.0241570255773,0,-20.0241570255773
0,-14.917008266046,,0,-20.0229797894225,0,-20.0229797894225,0,-20.0229797894225
1,-14.917008266046,,0,-20.0218025532678,0,-20.0218025532678,0,-20.0218025532678
0,1E+308,,0,-20.0206253171131,0,-20.0206253171131,0,-20.0206253171131
0,-14.91591981071,,0,-20.0194480809583,0,-20.0194480809583,0,-20.0194480809583
1,-14.91591981071,,0,-20.0182708448035,0,-20.0182708448035,0,-20.0182708448035
0,1E+308,,0,-20.0170936086488,0,-20.0170936086488,0,-20.0170936086488
0,-14.8938513787726,,0,-20.0159163724941,0,-20.0159163724941,0,-20.0159163724941
1,-14.8938513787726,,0,-20.0147391363393,0,-20.0147391363393,0,-20.0147391363393
0,1E+308,,0,-20.0135619001846,0,-20.0135619001846,0,-20.0135619001846
0,-14.8668848978232,,0,-20.0123846640298,0,-20.0123846640298,0,-20.0123846640298
1,-14.8668848978232,,0,-20.0112074278751,0,-20.0112074278751,0,-20.0112074278751
0,1E+308,,0,-20.0100301917203,0,-20.0100301917203,0,-20.0100301917203
0,-14.864354239167,,0,-20.0088529555656,0,-20.0088529555656,0,-20.0088529555656
1,-14.864354239167,,0,-20.0076757194108,0,-20.0076757194108,0,-20.0076757194108
0,1E+308,,0,-20.0064984832561,0,-20.0064984832561,0,-20.0064984832561
0,-14.7979856750544,,0,-20.0053212471013,0,-20.0053212471013,0,-20.0053212471013
1,-14.7979856750544,,0,-20.0041440109466,0,-20.0041440109466,0,-20.0041440109466
0,1E+308,,0,-20.0029667747918,0,-20.0029667747918,0,-20.0029667747918
0,-14.7568964861204,,0,-20.0017895386371,0,-20.0017895386371,0,-20.0017895386371
1,-14.7568964861204,,0,-20.0006123024823,0,-20.0006123024823,0,-20.0006123024823
0,1E+308,,0,-19.9994350663276,0,-19.9994350663276,0,-19.9994350663276
0,-14.7548012095986,,0,-19.9982578301728,0,-19.9982578301728,0,-19.9982578301728
1,-14.7548012095986,,0,-19.9970805940181,0,-19.9970805940181,0,-19.9970805940181
0,1E+308,,0,-19.9959033578633,0,-19.9959033578633,0,-19.9959033578633
0,-14.7443248269896,,0,-19.9947261217086,0,-19.9947261217086,0,-19.9947261217086
1,-14.7443248269896,,0,-19.9935488855538,0,-19.9935488855538,0,-19.9935488855538
0,1E+308,,0,-19.9923716493991,0,-19.9923716493991,0,-19.9923716493991
0,-14.7407873471476,,0,-19.9911944132443,0,-19.9911944132443,0,-19.9911944132443
1,-14.7407873471476,,0,-19.9900171770896,0,-19.9900171770896,0,-19.9900171770896
0,1E+308,,0,-19.9888399409348,0,-19.9888399409348,0,-19.9888399409348
0,-14.7315898995584,,0,-19.9876627047801,0,-19.9876627047801,0,-19.9876627047801
1,-14.7315898995584,,0,-19.9864854686254,0,-19.9864854686254,0,-19.9864854686254
0,1E+308,,0,-19.9853082324706,0,-19.9853082324706,0,-19.9853082324706
0,-14.7295762571868,,0,-19.9841309963159,0,-19.9841309963159,0,-19.9841309963159
1,-14.7295762571868,,0,-19.9829537601611,0,-19.9829537601611,0,-19.9829537601611
0,1E+308,,0,-19.9817765240064,0,-19.9817765240064,0,-19.9817765240064
0,-14.6956708734704,,0,-19.9805992878516,0,-19.9805992878516,0,-19.9805992878516
1,-14.6956708734704,,0,-19.9794220516969,0,-19.9794220516969,0,-19.9794220516969
0,1E+308,,0,-19.9782448155421,0,-19.9782448155421,0,-19.9782448155421
0,-14.5955329825584,,0,-19.9770675793874,0,-19.9770675793874,0,-19.9770675793874
1,-14.5955329825584,,0,-19.9758903432326,0,-19.9758903432326,0,-19.9758903432326
0,1E+308,,0,-19.9747131070779,0,-19.9747131070779,0,-19.9747131070779
0,-14.5939819337046,,0,-19.9735358709231,0,-19.9735358709231,0,-19.9735358709231
1,-14.5939819337046,,0,-19.9723586347684,0,-19.9723586347684,0,-19.9723586347684
0,1E+308,,0,-19.9711813986136,0,-19.9711813986136,0,-19.9711813986136
0,-14.5922131937836,,0,-19.9700041624589,0,-19.9700041624589,0,-19.9700041624589
1,-14.5922131937836,,0,-19.9688269263041,0,-19.9688269263041,0,-19.9688269263041
0,1E+308,,0,-19.9676496901494,0,-19.9676496901494,0,-19.9676496901494
0,-14.5831790144948,,0,-19.9664724539946,0,-19.9664724539946,0,-19.9664724539946
1,-14.5831790144948,,0,-19.9652952178399,0,-19.9652952178399,0,-19.9652952178399
0,1E+308,,0,-19.9641179816851,0,-19.9641179816851,0,-19.9641179816851
0,-14.581900079475,,0,-19.9629407455304,0,-19.9629407455304,0,-19.9629407455304
1,-14.581900079475,,0,-19.9617635093756,0,-19.9617635093756,0,-19.9617635093756
0,1E+308,,0,-19.9605862732209,0,-19.9605862732209,0,-19.9605862732209
0,-14.5656004608184,,0,-19.9594090370661,0,-19.9594090370661,0,-19.9594090370661
1,-14.5656004608184,,0,-19.9582318009114,0,-19.9582318009114,0,-19.9582318009114
0,1E+308,,0,-19.9570545647566,0,-19.9570545647566,0,-19.9570545647566
0,-14.5632874932294,,0,-19.9558773286019,0,-19.9558773286019,0,-19.9558773286019
1,-14.5632874932294,,0,-19.9547000924471,0,-19.9547000924471,0,-19.9547000924471
0,1E+308,,0,-19.9535228562924,0,-19.9535228562924,0,-19.9535228562924
0,-14.500129872358,,0,-19.9523456201376,0,-19.9523456201376,0,-19.9523456201376
1,-14.500129872358,,0,-19.9511683839829,0,-19.9511683839829,0,-19.9511683839829
0,1E+308,,0,-19.9499911478282,0,-19.9499911478282,0,-19.9499911478282
0,-14.452101780657,,0,-19.9488139116734,0,-19.9488139116734,0,-19.9488139116734
1,-14.452101780657,,0,-19.9476366755187,0,-19.9476366755187,0,-19.9476366755187
0,1E+308,,0,-19.9464594393639,0,-19.9464594393639,0,-19.9464594393639
0,-14.4507140001036,,0,-19.9452822032091,0,-19.9452822032091,0,-19.9452822032091
1,-14.4507140001036,,0,-19.9441049670544,0,-19.9441049670544,0,-19.9441049670544
0,1E+308,,0,-19.9429277308997,0,-19.9429277308997,0,-19.9429277308997
0,-14.309922302392,,0,-19.9417504947449,0,-19.9417504947449,0,-19.9417504947449
1,-14.309922302392,,0,-19.9405732585902,0,-19.9405732585902,0,-19.9405732585902
0,1E+308,,0,-19.9393960224354,0,-19.9393960224354,0,-19.9393960224354
0,-14.3077998144868,,0,-19.9382187862807,0,-19.9382187862807,0,-19.9382187862807
1,-14.3077998144868,,0,-19.9370415501259,0,-19.9370415501259,0,-19.9370415501259
0,1E+308,,0,-19.9358643139712,0,-19.9358643139712,0,-19.9358643139712
0,-14.1697564664986,,0,-19.9346870778164,0,-19.9346870778164,0,-19.9346870778164
1,-14.1697564664986,,0,-19.9335098416617,0,-19.9335098416617,0,-19.9335098416617
0,1E+308,,0,-19.9323326055069,0,-19.9323326055069,0,-19.9323326055069
0,-14.1680693607278,,0,-19.9311553693522,0,-19.9311553693522,0,-19.9311553693522
1,-14.1680693607278,,0,-19.9299781331974,0,-19.9299781331974,0,-19.9299781331974
0,1E+308,,0,-19.9288008970427,0,-19.9288008970427,0,-19.9288008970427
0,-14.0453188102104,,0,-19.9276236608879,0,-19.9276236608879,0,-19.9276236608879
1,-14.0453188102104,,0,-19.9264464247332,0,-19.9264464247332,0,-19.9264464247332
0,1E+308,,0,-19.9252691885784,0,-19.9252691885784,0,-19.9252691885784
0,-14.044475257325,,0,-19.9240919524237,0,-19.9240919524237,0,-19.9240919524237
1,-14.044475257325,,0,-19.9229147162689,0,-19.9229147162689,0,-19.9229147162689
0,1E+308,,0,-19.9217374801142,0,-19.9217374801142,0,-19.9217374801142
0,-9.5993325106346,,0,-19.9205602439594,0,-19.9205602439594,0,-19.9205602439594
1,-9.5993325106346,,0,-19.9193830078047,0,-19.9193830078047,0,-19.9193830078047
0,1E+308,,0,-19.9182057716499,0,-19.9182057716499,0,-19.9182057716499
0,-9.4845548954534,,0,-19.9170285354952,0,-19.9170285354952,0,-19.9170285354952
1,-9.4845548954534,,0,-19.9158512993405,0,-19.9158512993405,0,-19.9158512993405
0,1E+308,,0,-19.9146740631857,0,-19.9146740631857,0,-19.9146740631857
0,-9.4362819013018,,0,-19.913496827031,0,-19.913496827031,0,-19.913496827031
1,-9.4362819013018,,0,-19.9123195908762,0,-19.9123195908762,0,-19.9123195908762
0,1E+308,,0,-19.9111423547215,0,-19.9111423547215,0,-19.9111423547215
0,-9.4255334048588,,0,-19.9099651185667,0,-19.9099651185667,0,-19.9099651185667
1,-9.4255334048588,,0,-19.9087878824119,0,-19.9087878824119,0,-19.9087878824119
0,1E+308,,0,-19.9076106462572,0,-19.9076106462572,0,-19.9076106462572
0,-9.3506748891254,,0,-19.9064334101025,0,-19.9064334101025,0,-19.9064334101025
1,-9.3506748891254,,0,-19.9052561739477,0,-19.9052561739477,0,-19.9052561739477
0,1E+308,,0,-19.904078937793,0,-19.904078937793,0,-19.904078937793
0,-9.2275978020072,,0,-19.9029017016382,0,-19.9029017016382,0,-19.9029017016382
1,-9.2275978020072,,0,-19.9017244654835,0,-19.9017244654835,0,-19.9017244654835
0,1E+308,,0,-19.9005472293287,0,-19.9005472293287,0,-19.9005472293287
0,-9.2249855092008,,0,-19.899369993174,0,-19.899369993174,0,-19.899369993174
1,-9.2249855092008,,0,-19.8981927570192,0,-19.8981927570192,0,-19.8981927570192
0,1E+308,,0,-19.8970155208645,0,-19.8970155208645,0,-19.8970155208645
0,-9.1811479705434,,0,-19.8958382847097,0,-19.8958382847097,0,-19.8958382847097
1,-9.1811479705434,,0,-19.894661048555,0,-19.894661048555,0,-19.894661048555
0,1E+308,,0,-19.8934838124002,0,-19.8934838124002,0,-19.8934838124002
0,-9.0782345185246,,0,-19.8923065762455,0,-19.8923065762455,0,-19.8923065762455
1,-9.0782345185246,,0,-19.8911293400907,0,-19.8911293400907,0,-19.8911293400907
0,1E+308,,0,-19.889952103936,0,-19.889952103936,0,-19.889952103936
0,-9.0584518427928,,0,-19.8887748677812,0,-19.8887748677812,0,-19.8887748677812
1,-9.0584518427928,,0,-19.8875976316265,0,-19.8875976316265,0,-19.8875976316265
0,1E+308,,0,-19.8864203954717,0,-19.8864203954717,0,-19.8864203954717
0,-9.0472135414486,,0,-19.885243159317,0,-19.885243159317,0,-19.885243159317
1,-9.0472135414486,,0,-19.8840659231622,0,-19.8840659231622,0,-19.8840659231622
0,1E+308,,0,-19.8828886870075,0,-19.8828886870075,0,-19.8828886870075
0,-9.0430501997884,,0,-19.8817114508527,0,-19.8817114508527,0,-19.8817114508527
1,-9.0430501997884,,0,-19.880534214698,0,-19.880534214698,0,-19.880534214698
0,1E+308,,0,-19.8793569785433,0,-19.8793569785433,0,-19.8793569785433
0,-9.041254248484,,0,-19.8781797423885,0,-19.8781797423885,0,-19.8781797423885
1,-9.041254248484,,0,-19.8770025062338,0,-19.8770025062338,0,-19.8770025062338
0,1E+308,,0,-19.875825270079,0,-19.875825270079,0,-19.875825270079
0,-9.0039202304592,,0,-19.8746480339243,0,-19.8746480339243,0,-19.8746480339243
1,-9.0039202304592,,0,-19.8734707977695,0,-19.8734707977695,0,-19.8734707977695
0,1E+308,,0,-19.8722935616148,0,-19.8722935616148,0,-19.8722935616148
0,-8.931456316465,,0,-19.87111632546,0,-19.87111632546,0,-19.87111632546
1,-8.931456316465,,0,-19.8699390893053,0,-19.8699390893053,0,-19.8699390893053
0,1E+308,,0,-19.8687618531505,0,-19.8687618531505,0,-19.8687618531505
0,-8.9272657634214,,0,-19.8675846169958,0,-19.8675846169958,0,-19.8675846169958
1,-8.9272657634214,,0,-19.866407380841,0,-19.866407380841,0,-19.866407380841
0,1E+308,,0,-19.8652301446863,0,-19.8652301446863,0,-19.8652301446863
0,-8.900027168638,,0,-19.8640529085315,0,-19.8640529085315,0,-19.8640529085315
1,-8.900027168638,,0,-19.8628756723768,0,-19.8628756723768,0,-19.8628756723768
0,1E+308,,0,-19.861698436222,0,-19.861698436222,0,-19.861698436222
0,-8.8654142889532,,0,-19.8605212000673,0,-19.8605212000673,0,-19.8605212000673
1,-8.8654142889532,,0,-19.8593439639125,0,-19.8593439639125,0,-19.8593439639125
0,1E+308,,0,-19.8581667277578,0,-19.8581667277578,0,-19.8581667277578
0,-8.8632101668978,,0,-19.856989491603,0,-19.856989491603,0,-19.856989491603
1,-8.8632101668978,,0,-19.8558122554483,0,-19.8558122554483,0,-19.8558122554483
0,1E+308,,0,-19.8546350192935,0,-19.8546350192935,0,-19.8546350192935
0,-8.8316449621538,,0,-19.8534577831388,0,-19.8534577831388,0,-19.8534577831388
1,-8.8316449621538,,0,-19.852280546984,0,-19.852280546984,0,-19.852280546984
0,1E+308,,0,-19.8511033108293,0,-19.8511033108293,0,-19.8511033108293
0,-8.8164882216,,0,-19.8499260746745,0,-19.8499260746745,0,-19.8499260746745
1,-8.8164882216,,0,-19.8487488385198,0,-19.8487488385198,0,-19.8487488385198
0,1E+308,,0,-19.847571602365,0,-19.847571602365,0,-19.847571602365
0,-8.8132500669754,,0,-19.8463943662103,0,-19.8463943662103,0,-19.8463943662103
1,-8.8132500669754,,0,-19.8452171300555,0,-19.8452171300555,0,-19.8452171300555
0,1E+308,,0,-19.8440398939008,0,-19.8440398939008,0,-19.8440398939008
0,-8.7946374807298,,0,-19.8428626577461,0,-19.8428626577461,0,-19.8428626577461
1,-8.7946374807298,,0,-19.8416854215913,0,-19.8416854215913,0,-19.8416854215913
0,1E+308,,0,-19.8405081854366,0,-19.8405081854366,0,-19.8405081854366
0,-8.737983380491,,0,-19.8393309492818,0,-19.8393309492818,0,-19.8393309492818
1,-8.737983380491,,0,-19.8381537131271,0,-19.8381537131271,0,-19.8381537131271
0,1E+308,,0,-19.8369764769723,0,-19.8369764769723,0,-19.8369764769723
0,-8.7358881039692,,0,-19.8357992408176,0,-19.8357992408176,0,-19.8357992408176
1,-8.7358881039692,,0,-19.8346220046628,0,-19.8346220046628,0,-19.8346220046628
0,1E+308,,0,-19.8334447685081,0,-19.8334447685081,0,-19.8334447685081
0,-8.7319152419928,,0,-19.8322675323533,0,-19.8322675323533,0,-19.8322675323533
1,-8.7319152419928,,0,-19.8310902961986,0,-19.8310902961986,0,-19.8310902961986
0,1E+308,,0,-19.8299130600438,0,-19.8299130600438,0,-19.8299130600438
0,-8.671723661912,,0,-19.8287358238891,0,-19.8287358238891,0,-19.8287358238891
1,-8.671723661912,,0,-19.8275585877343,0,-19.8275585877343,0,-19.8275585877343
0,1E+308,,0,-19.8263813515796,0,-19.8263813515796,0,-19.8263813515796
0,-8.653492035034,,0,-19.8252041154248,0,-19.8252041154248,0,-19.8252041154248
1,-8.653492035034,,0,-19.8240268792701,0,-19.8240268792701,0,-19.8240268792701
0,1E+308,,0,-19.8228496431153,0,-19.8228496431153,0,-19.8228496431153
0,-8.6468796688678,,0,-19.8216724069606,0,-19.8216724069606,0,-19.8216724069606
1,-8.6468796688678,,0,-19.8204951708058,0,-19.8204951708058,0,-19.8204951708058
0,1E+308,,0,-19.8193179346511,0,-19.8193179346511,0,-19.8193179346511
0,-8.580021299854,,0,-19.8181406984963,0,-19.8181406984963,0,-19.8181406984963
1,-8.580021299854,,0,-19.8169634623416,0,-19.8169634623416,0,-19.8169634623416
0,1E+308,,0,-19.8157862261868,0,-19.8157862261868,0,-19.8157862261868
0,-8.5627692827784,,0,-19.8146089900321,0,-19.8146089900321,0,-19.8146089900321
1,-8.5627692827784,,0,-19.8134317538773,0,-19.8134317538773,0,-19.8134317538773
0,1E+308,,0,-19.8122545177226,0,-19.8122545177226,0,-19.8122545177226
0,-8.5508506968492,,0,-19.8110772815678,0,-19.8110772815678,0,-19.8110772815678
1,-8.5508506968492,,0,-19.8099000454131,0,-19.8099000454131,0,-19.8099000454131
0,1E+308,,0,-19.8087228092583,0,-19.8087228092583,0,-19.8087228092583
0,-8.5481295585092,,0,-19.8075455731036,0,-19.8075455731036,0,-19.8075455731036
1,-8.5481295585092,,0,-19.8063683369488,0,-19.8063683369488,0,-19.8063683369488
0,1E+308,,0,-19.8051911007941,0,-19.8051911007941,0,-19.8051911007941
0,-8.5438573713154,,0,-19.8040138646394,0,-19.8040138646394,0,-19.8040138646394
1,-8.5438573713154,,0,-19.8028366284846,0,-19.8028366284846,0,-19.8028366284846
0,1E+308,,0,-19.8016593923298,0,-19.8016593923298,0,-19.8016593923298
0,-8.5396396068884,,0,-19.8004821561751,0,-19.8004821561751,0,-19.8004821561751
1,-8.5396396068884,,0,-19.7993049200204,0,-19.7993049200204,0,-19.7993049200204
0,1E+308,,0,-19.7981276838656,0,-19.7981276838656,0,-19.7981276838656
0,-8.5174623294174,,0,-19.7969504477109,0,-19.7969504477109,0,-19.7969504477109
1,-8.5174623294174,,0,-19.7957732115561,0,-19.7957732115561,0,-19.7957732115561
0,1E+308,,0,-19.7945959754014,0,-19.7945959754014,0,-19.7945959754014
0,-8.5161289716308,,0,-19.7934187392466,0,-19.7934187392466,0,-19.7934187392466
1,-8.5161289716308,,0,-19.7922415030919,0,-19.7922415030919,0,-19.7922415030919
0,1E+308,,0,-19.7910642669371,0,-19.7910642669371,0,-19.7910642669371
0,-8.4668491562934,,0,-19.7898870307824,0,-19.7898870307824,0,-19.7898870307824
1,-8.4668491562934,,0,-19.7887097946276,0,-19.7887097946276,0,-19.7887097946276
